# Model:              Yoke ima Lab _ Vitor -V5.mph
# Version:            COMSOL 5.3.0.260
# Date:               Jan 15 2020, 14:49
# Dimension:          2
# Nodes:              10201
# Expressions:        1
# Description:        Campo aplicado
# Length unit:        m
# R                       Z                        mf2.normH (A/m)
0.0225                    -0.0058000000000000005   24.52598892961874
0.023                     -0.0058000000000000005   21.812731840076662
0.0235                    -0.0058000000000000005   19.230922281279362
0.024                     -0.0058000000000000005   16.778159987940562
0.0245                    -0.0058000000000000005   14.455332250769068
0.025                     -0.0058000000000000005   12.268532356809414
0.025500000000000002      -0.0058000000000000005   10.232853751245878
0.026000000000000002      -0.0058000000000000005   8.380097179991454
0.0265                    -0.0058000000000000005   6.774195479365675
0.027                     -0.0058000000000000005   5.536819035151531
0.0275                    -0.0058000000000000005   4.856998820981954
0.028                     -0.0058000000000000005   4.884060583449029
0.0285                    -0.0058000000000000005   5.5403703289650545
0.029                     -0.0058000000000000005   6.590942792704632
0.029500000000000002      -0.0058000000000000005   7.841026586799417
0.03                      -0.0058000000000000005   9.180030183020808
0.0305                    -0.0058000000000000005   10.5509244484936
0.031                     -0.0058000000000000005   11.924124587843439
0.0315                    -0.0058000000000000005   13.283830067554772
0.032                     -0.0058000000000000005   14.621413047661141
0.0325                    -0.0058000000000000005   15.93215579641067
0.033                     -0.0058000000000000005   17.21356718057972
0.0335                    -0.0058000000000000005   18.46447103571961
0.034                     -0.0058000000000000005   19.6844898321421
0.0345                    -0.0058000000000000005   20.873740408041158
